index,ion_index,energy,s,p,d
11064,Ba,-7.5311,0.0,0.0,0.0
11065,Ba,-7.5114,0.0,0.0,0.0
11066,Ba,-7.4917,0.0007,0.2493,0.0052
11067,Ba,-7.4719,0.0008,0.3125,0.0062
11068,Ba,-7.4522,0.0009,0.37729999999999997,0.007
11069,Ba,-7.4324,0.0011,0.4438,0.0078000000000000005
11070,Ba,-7.4127,0.0012,0.512,0.0085
11071,Ba,-7.3929,0.0023,1.3694,0.0194
11072,Ba,-7.3732,0.0012,0.7018,0.008199999999999999
11073,Ba,-7.3534,0.0016,0.7746,0.0082
11074,Ba,-7.3337,0.0024,1.0121,0.0116
11075,Ba,-7.3140,0.0025,1.0117,0.0106
11076,Ba,-7.2942,0.0025,0.9696,0.009200000000000002
11077,Ba,-7.2745,0.0016,0.5835,0.0042
11078,Ba,-7.2547,0.0041,0.7406999999999999,0.0073
11079,Ba,-7.2350,0.0035,0.3471,0.0052
11080,Ba,-7.2152,0.004,0.4225,0.0062
11081,Ba,-7.1955,0.0059,0.7295,0.0086
11082,Ba,-7.1757,0.0067,0.889,0.0103
11083,Ba,-7.1560,0.0084,1.9795,0.026400000000000003
11084,Ba,-7.1363,0.0047,0.9604,0.01
11085,Ba,-7.1165,0.0039,0.8308,0.008499999999999999
11086,Ba,-7.0968,0.0031,0.6997,0.0068000000000000005
11087,Ba,-7.0770,0.0023,0.5668,0.005200000000000001
11088,Ba,-7.0573,0.0,0.0,0.0
11089,Ba,-7.0375,0.0,0.0,0.0
11090,Ba,-7.0178,0.0,0.0,0.0
11091,Ba,-6.9981,0.0,0.0,0.0
11092,Ba,-6.9783,0.0,0.0,0.0
11093,Ba,-6.9586,0.0,0.0,0.0
11094,Ba,-6.9388,0.0,0.0,0.0
11095,Ba,-6.9191,0.0,0.0,0.0
11096,Ba,-6.8993,0.0,0.0,0.0
11097,Ba,-6.8796,0.0,0.0,0.0
11098,Ba,-6.8598,0.0,0.0,0.0
11099,Ba,-6.8401,0.0,0.0,0.0
11100,Ba,-6.8204,0.0,0.0,0.0
11101,Ba,-6.8006,0.0,0.0,0.0
11102,Ba,-6.7809,0.0,0.0,0.0
11103,Ba,-6.7611,0.0,0.0,0.0
11104,Ba,-6.7414,0.0,0.0,0.0
11105,Ba,-6.7216,0.0,0.0,0.0
11106,Ba,-6.7019,0.0,0.0,0.0
11107,Ba,-6.6822,0.0,0.0,0.0
11108,Ba,-6.6624,0.0,0.0,0.0
11109,Ba,-6.6427,0.0,0.0,0.0
11110,Ba,-6.6229,0.0,0.0,0.0
11111,Ba,-6.6032,0.0,0.0,0.0
11112,Ba,-6.5834,0.0,0.0,0.0
11113,Ba,-6.5637,0.0,0.0,0.0
11114,Ba,-6.5439,0.0,0.0,0.0
11115,Ba,-6.5242,0.0,0.0,0.0
11116,Ba,-6.5045,0.0,0.0,0.0
11117,Ba,-6.4847,0.0,0.0,0.0
11118,Ba,-6.4650,0.0,0.0,0.0
11119,Ba,-6.4452,0.0,0.0,0.0
11120,Ba,-6.4255,0.0,0.0,0.0
11121,Ba,-6.4057,0.0,0.0,0.0
11122,Ba,-6.3860,0.0,0.0,0.0
11123,Ba,-6.3662,0.0,0.0,0.0
11124,Ba,-6.3465,0.0,0.0,0.0
11125,Ba,-6.3268,0.0,0.0,0.0
11126,Ba,-6.3070,0.0,0.0,0.0
11127,Ba,-6.2873,0.0,0.0,0.0
11128,Ba,-6.2675,0.0,0.0,0.0
11129,Ba,-6.2478,0.0,0.0,0.0
11130,Ba,-6.2280,0.0,0.0,0.0
11131,Ba,-6.2083,0.0,0.0,0.0
11132,Ba,-6.1886,0.0,0.0,0.0
11133,Ba,-6.1688,0.0,0.0,0.0
11134,Ba,-6.1491,0.0,0.0,0.0
11135,Ba,-6.1293,0.0,0.0,0.0
11136,Ba,-6.1096,0.0,0.0,0.0
11137,Ba,-6.0898,0.0,0.0,0.0
11138,Ba,-6.0701,0.0,0.0,0.0
11139,Ba,-6.0503,0.0,0.0,0.0
11140,Ba,-6.0306,0.0,0.0,0.0
11141,Ba,-6.0109,0.0,0.0,0.0
11142,Ba,-5.9911,0.0,0.0,0.0
11143,Ba,-5.9714,0.0,0.0,0.0
11144,Ba,-5.9516,0.0,0.0,0.0
11145,Ba,-5.9319,0.0,0.0,0.0
11146,Ba,-5.9121,0.0,0.0,0.0
11147,Ba,-5.8924,0.0,0.0,0.0
11148,Ba,-5.8726,0.0,0.0,0.0
11149,Ba,-5.8529,0.0,0.0,0.0
11150,Ba,-5.8332,0.0,0.0,0.0
11151,Ba,-5.8134,0.0,0.0,0.0
11152,Ba,-5.7937,0.0,0.0,0.0
11153,Ba,-5.7739,0.0,0.0,0.0
11154,Ba,-5.7542,0.0,0.0,0.0
11155,Ba,-5.7344,0.0,0.0,0.0
11156,Ba,-5.7147,0.0,0.0,0.0
11157,Ba,-5.6950,0.0,0.0,0.0
11158,Ba,-5.6752,0.0,0.0,0.0
11159,Ba,-5.6555,0.0,0.0,0.0
11160,Ba,-5.6357,0.0,0.0,0.0
11161,Ba,-5.6160,0.0,0.0,0.0
11162,Ba,-5.5962,0.0,0.0,0.0
11163,Ba,-5.5765,0.0,0.0,0.0
11164,Ba,-5.5567,0.0,0.0,0.0
11165,Ba,-5.5370,0.0,0.0,0.0
11166,Ba,-5.5173,0.0,0.0,0.0
11167,Ba,-5.4975,0.0,0.0,0.0
11168,Ba,-5.4778,0.0,0.0,0.0
11169,Ba,-5.4580,0.0,0.0,0.0
11170,Ba,-5.4383,0.0,0.0,0.0
11171,Ba,-5.4185,0.0,0.0,0.0
11172,Ba,-5.3988,0.0,0.0,0.0
11173,Ba,-5.3791,0.0,0.0,0.0
11174,Ba,-5.3593,0.0,0.0,0.0
11175,Ba,-5.3396,0.0,0.0,0.0
11176,Ba,-5.3198,0.0,0.0,0.0
11177,Ba,-5.3001,0.0,0.0,0.0
11178,Ba,-5.2803,0.0,0.0,0.0
11179,Ba,-5.2606,0.0,0.0,0.0
11180,Ba,-5.2408,0.0,0.0,0.0
11181,Ba,-5.2211,0.0,0.0,0.0
11182,Ba,-5.2014,0.0,0.0,0.0
11183,Ba,-5.1816,0.0,0.0,0.0
11184,Ba,-5.1619,0.0,0.0,0.0
11185,Ba,-5.1421,0.0,0.0,0.0
11186,Ba,-5.1224,0.0,0.0,0.0
11187,Ba,-5.1026,0.0,0.0,0.0
11188,Ba,-5.0829,0.0,0.0,0.0
11189,Ba,-5.0631,0.0,0.0,0.0
11190,Ba,-5.0434,0.0,0.0,0.0
11191,Ba,-5.0237,0.0,0.0,0.0
11192,Ba,-5.0039,0.0,0.0,0.0
11193,Ba,-4.9842,0.0,0.0,0.0
11194,Ba,-4.9644,0.0,0.0,0.0
11195,Ba,-4.9447,0.0,0.0,0.0
11196,Ba,-4.9249,0.0,0.0,0.0
11197,Ba,-4.9052,0.0,0.0,0.0
11198,Ba,-4.8855,0.0,0.0,0.0
11199,Ba,-4.8657,0.0,0.0,0.0
11200,Ba,-4.8460,0.0,0.0,0.0
11201,Ba,-4.8262,0.0,0.0,0.0
11202,Ba,-4.8065,0.0,0.0,0.0
11203,Ba,-4.7867,0.0,0.0,0.0
11204,Ba,-4.7670,0.0,0.0,0.0
11205,Ba,-4.7472,0.0,0.0,0.0
11206,Ba,-4.7275,0.0,0.0,0.0
11207,Ba,-4.7078,0.0,0.0,0.0
11208,Ba,-4.6880,0.0,0.0,0.0
11209,Ba,-4.6683,0.0,0.0,0.0
11210,Ba,-4.6485,0.0,0.0,0.0
11211,Ba,-4.6288,0.0,0.0,0.0
11212,Ba,-4.6090,0.0,0.0,0.0
11213,Ba,-4.5893,0.0,0.0,0.0
11214,Ba,-4.5696,0.0,0.0,0.0
11215,Ba,-4.5498,0.0,0.0,0.0
11216,Ba,-4.5301,0.0,0.0,0.0
11217,Ba,-4.5103,0.0,0.0,0.0
11218,Ba,-4.4906,0.0,0.0,0.0
11219,Ba,-4.4708,0.0,0.0,0.0
11220,Ba,-4.4511,0.0,0.0,0.0
11221,Ba,-4.4313,0.0,0.0,0.0
11222,Ba,-4.4116,0.0,0.0,0.0
11223,Ba,-4.3919,0.0,0.0,0.0
11224,Ba,-4.3721,0.0,0.0,0.0
11225,Ba,-4.3524,0.0,0.0,0.0
11226,Ba,-4.3326,0.0,0.0,0.0
11227,Ba,-4.3129,0.0,0.0,0.0
11228,Ba,-4.2931,0.0,0.0,0.0
11229,Ba,-4.2734,0.0,0.0,0.0
11230,Ba,-4.2536,0.0,0.0,0.0
11231,Ba,-4.2339,0.0,0.0,0.0
11232,Ba,-4.2142,0.0,0.0,0.0
11233,Ba,-4.1944,0.0,0.0,0.0
11234,Ba,-4.1747,0.0,0.0,0.0
11235,Ba,-4.1549,0.0,0.0,0.0
11236,Ba,-4.1352,0.0,0.0,0.0
11237,Ba,-4.1154,0.0,0.0,0.0
11238,Ba,-4.0957,0.0,0.0,0.0
11239,Ba,-4.0760,0.0,0.0,0.0
11240,Ba,-4.0562,0.0,0.0,0.0
11241,Ba,-4.0365,0.0,0.0,0.0
11242,Ba,-4.0167,0.0,0.0,0.0
11243,Ba,-3.9970,0.0,0.0,0.0
11244,Ba,-3.9772,0.0,0.0,0.0
11245,Ba,-3.9575,0.0,0.0,0.0
11246,Ba,-3.9377,0.0,0.0,0.0
11247,Ba,-3.9180,0.0,0.0,0.0
11248,Ba,-3.8983,0.0,0.0,0.0
11249,Ba,-3.8785,0.0,0.0,0.0
11250,Ba,-3.8588,0.0,0.0,0.0
11251,Ba,-3.8390,0.0,0.0,0.0
11252,Ba,-3.8193,0.0,0.0,0.0
11253,Ba,-3.7995,0.0,0.0,0.0
11254,Ba,-3.7798,0.0,0.0,0.0
11255,Ba,-3.7601,0.0,0.0,0.0
11256,Ba,-3.7403,0.0,0.0,0.0
11257,Ba,-3.7206,0.0,0.0,0.0
11258,Ba,-3.7008,0.0,0.0,0.0
11259,Ba,-3.6811,0.0,0.0,0.0
11260,Ba,-3.6613,0.0,0.0,0.0
11261,Ba,-3.6416,0.0,0.0,0.0
11262,Ba,-3.6218,0.0,0.0,0.0
11263,Ba,-3.6021,0.0,0.0,0.0
11264,Ba,-3.5824,0.0,0.0,0.0
11265,Ba,-3.5626,0.0,0.0,0.0
11266,Ba,-3.5429,0.0,0.0,0.0
11267,Ba,-3.5231,0.0,0.0,0.0
11268,Ba,-3.5034,0.0,0.0,0.0
11269,Ba,-3.4836,0.0,0.0,0.0
11270,Ba,-3.4639,0.0,0.0,0.0
11271,Ba,-3.4441,0.0,0.0,0.0
11272,Ba,-3.4244,0.0,0.0,0.0
11273,Ba,-3.4047,0.0,0.0,0.0
11274,Ba,-3.3849,0.0,0.0,0.0
11275,Ba,-3.3652,0.0,0.0,0.0
11276,Ba,-3.3454,0.0,0.0,0.0
11277,Ba,-3.3257,0.0,0.0,0.0
11278,Ba,-3.3059,0.0,0.0,0.0
11279,Ba,-3.2862,0.0,0.0,0.0
11280,Ba,-3.2665,0.0,0.0,0.0
11281,Ba,-3.2467,0.0,0.0,0.0
11282,Ba,-3.2270,0.0,0.0,0.0
11283,Ba,-3.2072,0.0,0.0,0.0
11284,Ba,-3.1875,0.0,0.0,0.0
11285,Ba,-3.1677,0.0,0.0,0.0
11286,Ba,-3.1480,0.0,0.0,0.0
11287,Ba,-3.1282,0.0,0.0,0.0
11288,Ba,-3.1085,0.0,0.0,0.0
11289,Ba,-3.0888,0.0,0.0,0.0
11290,Ba,-3.0690,0.0,0.0,0.0
11291,Ba,-3.0493,0.0,0.0,0.0
11292,Ba,-3.0295,0.0,0.0,0.0
11293,Ba,-3.0098,0.0,0.0,0.0
11294,Ba,-2.9900,0.0,0.0,0.0
11295,Ba,-2.9703,0.0,0.0,0.0
11296,Ba,-2.9506,0.0,0.0,0.0
11297,Ba,-2.9308,0.0,0.0,0.0
11298,Ba,-2.9111,0.0,0.0,0.0
11299,Ba,-2.8913,0.0,0.0,0.0
11300,Ba,-2.8716,0.0,0.0,0.0
11301,Ba,-2.8518,0.0,0.0,0.0
11302,Ba,-2.8321,0.0,0.0,0.0
11303,Ba,-2.8123,0.0,0.0,0.0
11304,Ba,-2.7926,0.0,0.0,0.0
11305,Ba,-2.7729,0.0,0.0,0.0
11306,Ba,-2.7531,0.0,0.0,0.0
11307,Ba,-2.7334,0.0,0.0,0.0
11308,Ba,-2.7136,0.0,0.0,0.0
11309,Ba,-2.6939,0.0,0.0,0.0
11310,Ba,-2.6741,0.0,0.0,0.0
11311,Ba,-2.6544,0.0,0.0,0.0
11312,Ba,-2.6346,0.0,0.0,0.0
11313,Ba,-2.6149,0.0,0.0,0.0
11314,Ba,-2.5952,0.0,0.0,0.0
11315,Ba,-2.5754,0.0,0.0,0.0
11316,Ba,-2.5557,0.0,0.0,0.0
11317,Ba,-2.5359,0.0,0.0,0.0
11318,Ba,-2.5162,0.0,0.0,0.0
11319,Ba,-2.4964,0.0,0.0,0.0
11320,Ba,-2.4767,0.0,0.0,0.0
11321,Ba,-2.4570,0.0,0.0,0.0
11322,Ba,-2.4372,0.0,0.0,0.0
11323,Ba,-2.4175,0.0,0.0,0.0
11324,Ba,-2.3977,0.0,0.0,0.0
11325,Ba,-2.3780,0.0,0.0,0.0
11326,Ba,-2.3582,0.0,0.0,0.0
11327,Ba,-2.3385,0.0,0.0,0.0
11328,Ba,-2.3187,0.0,0.0,0.0
11329,Ba,-2.2990,0.0,0.0,0.0
11330,Ba,-2.2793,0.0,0.0,0.0
11331,Ba,-2.2595,0.0,0.0,0.0
11332,Ba,-2.2398,0.0,0.0,0.0
11333,Ba,-2.2200,0.0,0.0,0.0
11334,Ba,-2.2003,0.0,0.0,0.0
11335,Ba,-2.1805,0.0,0.0,0.0
11336,Ba,-2.1608,0.0,0.0,0.0
11337,Ba,-2.1411,0.0,0.0,0.0
11338,Ba,-2.1213,0.0,0.0,0.0
11339,Ba,-2.1016,0.0,0.0,0.0
11340,Ba,-2.0818,0.0,0.0,0.0
11341,Ba,-2.0621,0.0,0.0,0.0
11342,Ba,-2.0423,0.0,0.0,0.0
11343,Ba,-2.0226,0.0,0.0,0.0
11344,Ba,-2.0028,0.0,0.0,0.0
11345,Ba,-1.9831,0.0,0.0,0.0
11346,Ba,-1.9634,0.0,0.0,0.0
11347,Ba,-1.9436,0.0,0.0,0.0
11348,Ba,-1.9239,0.0,0.0,0.0
11349,Ba,-1.9041,0.0,0.0,0.0
11350,Ba,-1.8844,0.0,0.0,0.0
11351,Ba,-1.8646,0.0,0.0,0.0
11352,Ba,-1.8449,0.0,0.0,0.0
11353,Ba,-1.8251,0.0,0.0,0.0
11354,Ba,-1.8054,0.0,0.0,0.0
11355,Ba,-1.7857,0.0,0.0,0.0
11356,Ba,-1.7659,0.0,0.0,0.0
11357,Ba,-1.7462,0.0,0.0,0.0
11358,Ba,-1.7264,0.0,0.0,0.0
11359,Ba,-1.7067,0.0,0.0,0.0
11360,Ba,-1.6869,0.0,0.0,0.0
11361,Ba,-1.6672,0.0,0.0,0.0
11362,Ba,-1.6475,0.0,0.0,0.0
11363,Ba,-1.6277,0.0,0.0,0.0
11364,Ba,-1.6080,0.0,0.0,0.0
11365,Ba,-1.5882,0.0,0.0,0.0
11366,Ba,-1.5685,0.0,0.0,0.0
11367,Ba,-1.5487,0.0,0.0,0.0
11368,Ba,-1.5290,0.0,0.0,0.0
11369,Ba,-1.5092,0.0,0.0,0.0
11370,Ba,-1.4895,0.0,0.0,0.0
11371,Ba,-1.4698,0.0,0.0,0.0
11372,Ba,-1.4500,0.0002,0.0001,0.0009
11373,Ba,-1.4303,0.0003,0.0004,0.0019
11374,Ba,-1.4105,0.0003,0.0005,0.0019
11375,Ba,-1.3908,0.0004,0.0006000000000000001,0.002
11376,Ba,-1.3710,0.0004,0.0006000000000000001,0.0021
11377,Ba,-1.3513,0.0005,0.0007,0.0023
11378,Ba,-1.3315,0.0005,0.0007,0.0023
11379,Ba,-1.3118,0.0005,0.0009000000000000001,0.0025
11380,Ba,-1.2921,0.0006,0.0009000000000000001,0.0026000000000000003
11381,Ba,-1.2723,0.0006,0.001,0.0027
11382,Ba,-1.2526,0.0007,0.0011,0.0029
11383,Ba,-1.2328,0.0007,0.0012000000000000001,0.003
11384,Ba,-1.2131,0.0008,0.0013000000000000002,0.0031
11385,Ba,-1.1933,0.0008,0.0013000000000000002,0.0032
11386,Ba,-1.1736,0.0009,0.0014000000000000002,0.0033
11387,Ba,-1.1539,0.0016,0.0022,0.0052
11388,Ba,-1.1341,0.0017,0.0024000000000000002,0.005399999999999999
11389,Ba,-1.1144,0.0019,0.0040999999999999995,0.0071
11390,Ba,-1.0946,0.0021,0.0046,0.0074
11391,Ba,-1.0749,0.0022,0.005,0.0077
11392,Ba,-1.0551,0.0018,0.0049,0.0063
11393,Ba,-1.0354,0.0017,0.0039000000000000003,0.005
11394,Ba,-1.0156,0.0017,0.0039000000000000003,0.005
11395,Ba,-0.9959,0.0018,0.0039000000000000003,0.0049
11396,Ba,-0.9762,0.0018,0.004,0.004999999999999999
11397,Ba,-0.9564,0.0018,0.004,0.0050999999999999995
11398,Ba,-0.9367,0.0018,0.004,0.004999999999999999
11399,Ba,-0.9169,0.0018,0.0041,0.004999999999999999
11400,Ba,-0.8972,0.0018,0.0041,0.0051
11401,Ba,-0.8774,0.0018,0.0041,0.005
11402,Ba,-0.8577,0.0018,0.004200000000000001,0.005
11403,Ba,-0.8380,0.0018,0.004200000000000001,0.005
11404,Ba,-0.8182,0.0044,0.0102,0.007
11405,Ba,-0.7985,0.0071,0.016399999999999998,0.0091
11406,Ba,-0.7787,0.0073,0.016900000000000002,0.0095
11407,Ba,-0.7590,0.0075,0.0173,0.009600000000000001
11408,Ba,-0.7392,0.0077,0.0178,0.0099
11409,Ba,-0.7195,0.0079,0.0183,0.0103
11410,Ba,-0.6997,0.0082,0.0188,0.010700000000000001
11411,Ba,-0.6800,0.0084,0.0191,0.0109
11412,Ba,-0.6603,0.0086,0.0196,0.0113
11413,Ba,-0.6405,0.0088,0.0202,0.0116
11414,Ba,-0.6208,0.0092,0.0211,0.012299999999999998
11415,Ba,-0.6010,0.0094,0.0217,0.012899999999999998
11416,Ba,-0.5813,0.0097,0.0223,0.0133
11417,Ba,-0.5615,0.0099,0.0229,0.0137
11418,Ba,-0.5418,0.0102,0.023399999999999997,0.014199999999999999
11419,Ba,-0.5220,0.0104,0.024100000000000003,0.0147
11420,Ba,-0.5023,0.0107,0.0246,0.015199999999999998
11421,Ba,-0.4826,0.0125,0.024100000000000003,0.0182
11422,Ba,-0.4628,0.0131,0.024300000000000002,0.0187
11423,Ba,-0.4431,0.0137,0.0244,0.0191
11424,Ba,-0.4233,0.0144,0.0244,0.019799999999999998
11425,Ba,-0.4036,0.015,0.024399999999999998,0.0202
11426,Ba,-0.3838,0.0154,0.0243,0.0211
11427,Ba,-0.3641,0.0161,0.0242,0.0216
11428,Ba,-0.3444,0.0167,0.023899999999999998,0.022
11429,Ba,-0.3246,0.0173,0.0237,0.022299999999999997
11430,Ba,-0.3049,0.0179,0.0235,0.023
11431,Ba,-0.2851,0.0169,0.0211,0.0214
11432,Ba,-0.2654,0.0158,0.0191,0.019999999999999997
11433,Ba,-0.2456,0.0157,0.0187,0.019799999999999998
11434,Ba,-0.2259,0.0156,0.0183,0.0196
11435,Ba,-0.2061,0.0155,0.0179,0.0195
11436,Ba,-0.1864,0.0154,0.017499999999999998,0.0191
11437,Ba,-0.1667,0.0153,0.0172,0.019
11438,Ba,-0.1469,0.0152,0.0168,0.0188
11439,Ba,-0.1272,0.0151,0.0165,0.0186
11440,Ba,-0.1074,0.0169,0.0193,0.0233
11441,Ba,-0.0877,0.0204,0.0265,0.0307
11442,Ba,-0.0679,0.0244,0.0399,0.040999999999999995
11443,Ba,-0.0482,0.0314,0.06080000000000001,0.0534
11444,Ba,-0.0285,0.0341,0.065,0.05879999999999999
11445,Ba,-0.0087,0.0319,0.069,0.0629
11446,Ba,0.0110,0.0321,0.07289999999999999,0.0671
11447,Ba,0.0308,0.0319,0.0751,0.0691
11448,Ba,0.0505,0.0325,0.08270000000000001,0.07909999999999999
11449,Ba,0.0703,0.0315,0.0874,0.08510000000000001
11450,Ba,0.0900,0.0292,0.0843,0.0801
11451,Ba,0.1098,0.0294,0.07730000000000001,0.0787
11452,Ba,0.1295,0.0257,0.0727,0.0733
11453,Ba,0.1492,0.0193,0.049499999999999995,0.061900000000000004
11454,Ba,0.1690,0.0181,0.0423,0.0512
11455,Ba,0.1887,0.0156,0.0429,0.042100000000000005
11456,Ba,0.2085,0.0131,0.0385,0.036000000000000004
11457,Ba,0.2282,0.0106,0.0437,0.0298
11458,Ba,0.2480,0.0107,0.045,0.0299
11459,Ba,0.2677,0.0107,0.0464,0.030100000000000002
11460,Ba,0.2875,0.0107,0.0477,0.030300000000000004
11461,Ba,0.3072,0.0107,0.049,0.0306
11462,Ba,0.3269,0.0052,0.0482,0.0285
11463,Ba,0.3467,0.0053,0.05,0.029599999999999998
11464,Ba,0.3664,0.0053,0.0519,0.030900000000000004
11465,Ba,0.3862,0.0053,0.0537,0.032
11466,Ba,0.4059,0.0053,0.0555,0.0333
11467,Ba,0.4257,0.0056,0.06420000000000001,0.0433
11468,Ba,0.4454,0.0056,0.0533,0.0387
11469,Ba,0.4651,0.0056,0.0441,0.0348
11470,Ba,0.4849,0.0057,0.0414,0.0345
11471,Ba,0.5046,0.0057,0.0413,0.0351
11472,Ba,0.5244,0.004,0.038,0.0339
11473,Ba,0.5441,0.0041,0.038,0.0347
11474,Ba,0.5639,0.0041,0.0383,0.0356
11475,Ba,0.5836,0.0042,0.0385,0.036500000000000005
11476,Ba,0.6034,0.0042,0.038500000000000006,0.0373
11477,Ba,0.6231,0.0043,0.0387,0.0383
11478,Ba,0.6428,0.0068,0.04530000000000001,0.0534
11479,Ba,0.6626,0.0066,0.0466,0.053700000000000005
11480,Ba,0.6823,0.0103,0.082,0.08399999999999999
11481,Ba,0.7021,0.0133,0.08850000000000001,0.10059999999999998
11482,Ba,0.7218,0.0054,0.0359,0.0452
11483,Ba,0.7416,0.0059,0.0413,0.0536
11484,Ba,0.7613,0.0065,0.055099999999999996,0.0718
11485,Ba,0.7810,0.0082,0.0593,0.0752
11486,Ba,0.8008,0.0119,0.1225,0.1305
11487,Ba,0.8205,0.0119,0.1285,0.1258
11488,Ba,0.8403,0.0182,0.1496,0.1463
11489,Ba,0.8600,0.0331,0.2377,0.21710000000000002
11490,Ba,0.8798,0.0035,0.046599999999999996,0.0602
11491,Ba,0.8995,0.0032,0.0428,0.0569
11492,Ba,0.9193,0.0028,0.039,0.0537
11493,Ba,0.9390,0.0025,0.035500000000000004,0.050300000000000004
11494,Ba,0.9587,0.0021,0.031799999999999995,0.047
11495,Ba,0.9785,0.0018,0.0283,0.0436
11496,Ba,0.9982,0.0015,0.0249,0.0404
11497,Ba,1.0180,0.001,0.0186,0.032600000000000004
11498,Ba,1.0377,0.0005,0.0125,0.0252
11499,Ba,1.0575,0.0003,0.008,0.0165
11500,Ba,1.0772,0.0003,0.0044,0.0088
11501,Ba,1.0970,0.0003,0.0043,0.008499999999999999
11502,Ba,1.1167,0.0003,0.0041,0.0084
11503,Ba,1.1364,0.0003,0.0039000000000000003,0.008199999999999999
11504,Ba,1.1562,0.0003,0.0038,0.0081
11505,Ba,1.1759,0.0003,0.0037,0.007999999999999998
11506,Ba,1.1957,0.0003,0.0036,0.0078000000000000005
11507,Ba,1.2154,0.0003,0.0035,0.0076
11508,Ba,1.2352,0.0003,0.0034000000000000002,0.0075
11509,Ba,1.2549,0.0003,0.0033,0.0073
11510,Ba,1.2746,0.0003,0.0032,0.0072
11511,Ba,1.2944,0.0002,0.0031000000000000003,0.007
11512,Ba,1.3141,0.0046,0.011600000000000001,0.0216
11513,Ba,1.3339,0.0084,0.0201,0.033800000000000004
11514,Ba,1.3536,0.009,0.022,0.0375
11515,Ba,1.3734,0.0097,0.023799999999999998,0.0414
11516,Ba,1.3931,0.0103,0.025799999999999997,0.0452
11517,Ba,1.4129,0.011,0.027700000000000002,0.0491
11518,Ba,1.4326,0.0118,0.0373,0.0728
11519,Ba,1.4523,0.0125,0.0397,0.07870000000000002
11520,Ba,1.4721,0.0169,0.0577,0.1182
11521,Ba,1.4918,0.0197,0.0685,0.1373
11522,Ba,1.5116,0.0167,0.0638,0.1271
11523,Ba,1.5313,0.0119,0.0549,0.1109
11524,Ba,1.5511,0.0112,0.057800000000000004,0.1205
11525,Ba,1.5708,0.011,0.058199999999999995,0.12209999999999999
11526,Ba,1.5905,0.011,0.0587,0.1279
11527,Ba,1.6103,0.0146,0.073,0.14830000000000002
11528,Ba,1.6300,0.0136,0.0693,0.14259999999999998
11529,Ba,1.6498,0.0151,0.0674,0.1475
11530,Ba,1.6695,0.0141,0.064,0.1419
11531,Ba,1.6893,0.014,0.059300000000000005,0.1438
11532,Ba,1.7090,0.0126,0.054099999999999995,0.1363
11533,Ba,1.7288,0.0102,0.0393,0.12129999999999999
11534,Ba,1.7485,0.0077,0.0283,0.10740000000000001
11535,Ba,1.7682,0.0079,0.024900000000000002,0.1042
11536,Ba,1.7880,0.011,0.1799,0.2881
11537,Ba,1.8077,0.0078,0.014700000000000001,0.0653
11538,Ba,1.8275,0.0081,0.015,0.0674
11539,Ba,1.8472,0.0103,0.0276,0.1095
11540,Ba,1.8670,0.0106,0.0273,0.1048
11541,Ba,1.8867,0.0109,0.027200000000000002,0.09999999999999999
11542,Ba,1.9065,0.0102,0.0233,0.0809
11543,Ba,1.9262,0.0083,0.0087,0.0454
11544,Ba,1.9459,0.0193,0.0225,0.08299999999999999
11545,Ba,1.9657,0.0144,0.0183,0.0751
11546,Ba,1.9854,0.0143,0.0202,0.09269999999999999
11547,Ba,2.0052,0.0151,0.0229,0.1099
11548,Ba,2.0249,0.0196,0.0679,0.20539999999999997
11549,Ba,2.0447,0.0078,0.013600000000000001,0.0626
11550,Ba,2.0644,0.0055,0.012400000000000001,0.054599999999999996
11551,Ba,2.0841,0.0031,0.0092,0.0426
11552,Ba,2.1039,0.0015,0.0035,0.0092
11553,Ba,2.1236,0.0,0.0,0.0
11554,Ba,2.1434,0.0,0.0,0.0
11555,Ba,2.1631,0.0,0.0,0.0
11556,Ba,2.1829,0.0,0.0,0.0
11557,Ba,2.2026,0.0034,0.0534,0.0626
11558,Ba,2.2224,0.0043,0.0572,0.0704
11559,Ba,2.2421,0.0059,0.0597,0.0779
11560,Ba,2.2618,0.0077,0.060899999999999996,0.0856
11561,Ba,2.2816,0.0133,0.062,0.1051
11562,Ba,2.3013,0.0116,0.0539,0.1016
11563,Ba,2.3211,0.0107,0.0526,0.12639999999999998
11564,Ba,2.3408,0.0079,0.0336,0.08420000000000001
11565,Ba,2.3606,0.0072,0.0273,0.0746
11566,Ba,2.3803,0.0064,0.0175,0.0287
11567,Ba,2.4000,0.0011,0.011300000000000001,0.0206
11568,Ba,2.4198,0.0011,0.0103,0.019299999999999998
11569,Ba,2.4395,0.0129,0.0784,0.10700000000000001
11570,Ba,2.4593,0.0056,0.0359,0.059300000000000005
11571,Ba,2.4790,0.0053,0.0334,0.0581
11572,Ba,2.4988,0.0051,0.031,0.056999999999999995
11573,Ba,2.5185,0.0046,0.0271,0.0509
11574,Ba,2.5383,0.0065,0.0473,0.1378
11575,Ba,2.5580,0.0061,0.0393,0.1323
11576,Ba,2.5777,0.0061,0.034699999999999995,0.1269
11577,Ba,2.5975,0.0038,0.025899999999999996,0.10480000000000002
11578,Ba,2.6172,0.0033,0.025099999999999997,0.0916
11579,Ba,2.6370,0.0028,0.024399999999999998,0.0782
11580,Ba,2.6567,0.0019,0.0085,0.0542
11581,Ba,2.6765,0.0009,0.0044,0.0359
