index,ion_index,energy,s,p,d
4329,S,-32.2505,0.0,0.0,0.0
7329,Zr,-32.2505,0.0,0.0,0.0
1329,Ba,-32.2505,0.0,0.0,0.0
4328,S,-32.2308,0.0,0.0,0.0
7328,Zr,-32.2308,0.0,0.0,0.0
1328,Ba,-32.2308,0.0,0.0,0.0
1327,Ba,-32.211,0.0,0.0,0.0
4327,S,-32.211,0.0,0.0,0.0
7327,Zr,-32.211,0.0,0.0,0.0
4326,S,-32.1913,0.0,0.0,0.0
7326,Zr,-32.1913,0.0,0.0,0.0
1326,Ba,-32.1913,0.0,0.0,0.0
7325,Zr,-32.1715,0.0,0.0,0.0
1325,Ba,-32.1715,0.0,0.0,0.0
4325,S,-32.1715,0.0,0.0,0.0
7324,Zr,-32.1518,0.0,0.0,0.0
4324,S,-32.1518,0.0,0.0,0.0
1324,Ba,-32.1518,0.0,0.0,0.0
7323,Zr,-32.1321,0.0,0.0,0.0
1323,Ba,-32.1321,0.0,0.0,0.0
4323,S,-32.1321,0.0,0.0,0.0
4322,S,-32.1123,0.0,0.0,0.0
1322,Ba,-32.1123,0.0,0.0,0.0
7322,Zr,-32.1123,0.0,0.0,0.0
1321,Ba,-32.0926,0.0,0.0,0.0
7321,Zr,-32.0926,0.0,0.0,0.0
4321,S,-32.0926,0.0,0.0,0.0
1320,Ba,-32.0728,0.0,0.0,0.0
7320,Zr,-32.0728,0.0,0.0,0.0
4320,S,-32.0728,0.0,0.0,0.0
1319,Ba,-32.0531,0.0,0.0,0.0
4319,S,-32.0531,0.0,0.0,0.0
7319,Zr,-32.0531,0.0,0.0,0.0
4318,S,-32.0333,0.0,0.0,0.0
1318,Ba,-32.0333,0.0,0.0,0.0
7318,Zr,-32.0333,0.0,0.0,0.0
7317,Zr,-32.0136,0.0,0.0,0.0
4317,S,-32.0136,0.0,0.0,0.0
1317,Ba,-32.0136,0.0,0.0,0.0
4316,S,-31.9938,0.0,0.0,0.0
7316,Zr,-31.9938,0.0,0.0,0.0
1316,Ba,-31.9938,0.0,0.0,0.0
4315,S,-31.9741,0.0,0.0,0.0
1315,Ba,-31.9741,0.0,0.0,0.0
7315,Zr,-31.9741,0.0,0.0,0.0
7314,Zr,-31.9544,0.0,0.0,0.0
1314,Ba,-31.9544,0.0,0.0,0.0
4314,S,-31.9544,0.0,0.0,0.0
4313,S,-31.9346,0.0,0.0,0.0
7313,Zr,-31.9346,0.0,0.0,0.0
1313,Ba,-31.9346,0.0,0.0,0.0
7312,Zr,-31.9149,0.0,0.0,0.0
1312,Ba,-31.9149,0.0,0.0,0.0
4312,S,-31.9149,0.0,0.0,0.0
1311,Ba,-31.8951,0.0,0.0,0.0
7311,Zr,-31.8951,0.0,0.0,0.0
4311,S,-31.8951,0.0,0.0,0.0
1310,Ba,-31.8754,0.0,0.0,0.0
7310,Zr,-31.8754,0.0,0.0,0.0
4310,S,-31.8754,0.0,0.0,0.0
1309,Ba,-31.8556,0.0,0.0,0.0
4309,S,-31.8556,0.0,0.0,0.0
7309,Zr,-31.8556,0.0,0.0,0.0
1308,Ba,-31.8359,0.0,0.0,0.0
4308,S,-31.8359,0.0,0.0,0.0
7308,Zr,-31.8359,0.0,0.0,0.0
4307,S,-31.8162,0.0,0.0,0.0
1307,Ba,-31.8162,0.0,0.0,0.0
7307,Zr,-31.8162,0.0,0.0,0.0
7306,Zr,-31.7964,0.0,0.0,0.0
4306,S,-31.7964,0.0,0.0,0.0
1306,Ba,-31.7964,0.0,0.0,0.0
1305,Ba,-31.7767,0.0,0.0,0.0
7305,Zr,-31.7767,0.0,0.0,0.0
4305,S,-31.7767,0.0,0.0,0.0
1304,Ba,-31.7569,0.0,0.0,0.0
4304,S,-31.7569,0.0,0.0,0.0
7304,Zr,-31.7569,0.0,0.0,0.0
7303,Zr,-31.7372,0.0,0.0,0.0
1303,Ba,-31.7372,0.0,0.0,0.0
4303,S,-31.7372,0.0,0.0,0.0
4302,S,-31.7174,0.0,0.0,0.0
1302,Ba,-31.7174,0.0,0.0,0.0
7302,Zr,-31.7174,0.0,0.0,0.0
4301,S,-31.6977,0.0,0.0,0.0
1301,Ba,-31.6977,0.0,0.0,0.0
7301,Zr,-31.6977,0.0,0.0,0.0
4300,S,-31.6779,0.0,0.0,0.0
1300,Ba,-31.6779,0.0,0.0,0.0
7300,Zr,-31.6779,0.0,0.0,0.0
1299,Ba,-31.6582,0.0,0.0,0.0
7299,Zr,-31.6582,0.0,0.0,0.0
4299,S,-31.6582,0.0,0.0,0.0
4298,S,-31.6385,0.0,0.0,0.0
7298,Zr,-31.6385,0.0,0.0,0.0
1298,Ba,-31.6385,0.0,0.0,0.0
7297,Zr,-31.6187,0.0,0.0,0.0
4297,S,-31.6187,0.0,0.0,0.0
1297,Ba,-31.6187,0.0,0.0,0.0
1296,Ba,-31.599,0.0,0.0,0.0
4296,S,-31.599,0.0,0.0,0.0
7296,Zr,-31.599,0.0,0.0,0.0
4295,S,-31.5792,0.0,0.0,0.0
1295,Ba,-31.5792,0.0,0.0,0.0
7295,Zr,-31.5792,0.0,0.0,0.0
7294,Zr,-31.5595,0.0,0.0,0.0
4294,S,-31.5595,0.0,0.0,0.0
1294,Ba,-31.5595,0.0,0.0,0.0
4293,S,-31.5397,0.0,0.0,0.0
1293,Ba,-31.5397,0.0,0.0,0.0
7293,Zr,-31.5397,0.0,0.0,0.0
1292,Ba,-31.52,0.0,0.0,0.0
4292,S,-31.52,0.0,0.0,0.0
7292,Zr,-31.52,0.0,0.0,0.0
4291,S,-31.5002,0.0,0.0,0.0
1291,Ba,-31.5002,0.0,0.0,0.0
7291,Zr,-31.5002,0.0,0.0,0.0
1290,Ba,-31.4805,0.0,0.0,0.0
4290,S,-31.4805,0.0,0.0,0.0
7290,Zr,-31.4805,0.0,0.0,0.0
1289,Ba,-31.4608,0.0,0.0,0.0
7289,Zr,-31.4608,0.0,0.0,0.0
4289,S,-31.4608,0.0,0.0,0.0
4288,S,-31.441,0.0,0.0,0.0
1288,Ba,-31.441,0.0,0.0,0.0
7288,Zr,-31.441,0.0,0.0,0.0
7287,Zr,-31.4213,0.0,0.0,0.0
4287,S,-31.4213,0.0,0.0,0.0
1287,Ba,-31.4213,0.0,0.0,0.0
4286,S,-31.4015,0.0,0.0,0.0
7286,Zr,-31.4015,0.0,0.0,0.0
1286,Ba,-31.4015,0.0,0.0,0.0
7285,Zr,-31.3818,0.0,0.0,0.0
4285,S,-31.3818,0.0,0.0,0.0
1285,Ba,-31.3818,0.0,0.0,0.0
7284,Zr,-31.362,0.0,0.0,0.0
4284,S,-31.362,0.0,0.0,0.0
1284,Ba,-31.362,0.0,0.0,0.0
7283,Zr,-31.3423,0.0,0.0,0.0
4283,S,-31.3423,0.0,0.0,0.0
1283,Ba,-31.3423,0.0,0.0,0.0
7282,Zr,-31.3226,0.0,0.0,0.0
4282,S,-31.3226,0.0,0.0,0.0
1282,Ba,-31.3226,0.0,0.0,0.0
4281,S,-31.3028,0.0,0.0,0.0
1281,Ba,-31.3028,0.0,0.0,0.0
7281,Zr,-31.3028,0.0,0.0,0.0
4280,S,-31.2831,0.0,0.0,0.0
7280,Zr,-31.2831,0.0,0.0,0.0
1280,Ba,-31.2831,0.0,0.0,0.0
1279,Ba,-31.2633,0.0,0.0,0.0
7279,Zr,-31.2633,0.0,0.0,0.0
4279,S,-31.2633,0.0,0.0,0.0
1278,Ba,-31.2436,0.0,0.0,0.0
4278,S,-31.2436,0.0,0.0,0.0
7278,Zr,-31.2436,0.0,0.0,0.0
1277,Ba,-31.2238,0.0,0.0,0.0
7277,Zr,-31.2238,0.0,0.0,0.0
4277,S,-31.2238,0.0,0.0,0.0
1276,Ba,-31.2041,0.0,0.0,0.0
4276,S,-31.2041,0.0,0.0,0.0
7276,Zr,-31.2041,0.0,0.0,0.0
4275,S,-31.1843,0.0,0.0,0.0
1275,Ba,-31.1843,0.0,0.0,0.0
7275,Zr,-31.1843,0.0,0.0,0.0
4274,S,-31.1646,0.0,0.0,0.0
1274,Ba,-31.1646,0.0,0.0,0.0
7274,Zr,-31.1646,0.0,0.0,0.0
4273,S,-31.1449,0.0,0.0,0.0
1273,Ba,-31.1449,0.0,0.0,0.0
7273,Zr,-31.1449,0.0,0.0,0.0
1272,Ba,-31.1251,0.0,0.0,0.0
7272,Zr,-31.1251,0.0,0.0,0.0
4272,S,-31.1251,0.0,0.0,0.0
7271,Zr,-31.1054,0.0,0.0,0.0
1271,Ba,-31.1054,0.0,0.0,0.0
4271,S,-31.1054,0.0,0.0,0.0
7270,Zr,-31.0856,0.0,0.0,0.0
1270,Ba,-31.0856,0.0,0.0,0.0
4270,S,-31.0856,0.0,0.0,0.0
4269,S,-31.0659,0.0,0.0,0.0
7269,Zr,-31.0659,0.0,0.0,0.0
1269,Ba,-31.0659,0.0,0.0,0.0
7268,Zr,-31.0461,0.0,0.0,0.0
4268,S,-31.0461,0.0,0.0,0.0
1268,Ba,-31.0461,0.0,0.0,0.0
7267,Zr,-31.0264,0.0,0.0,0.0
1267,Ba,-31.0264,0.0,0.0,0.0
4267,S,-31.0264,0.0,0.0,0.0
1266,Ba,-31.0067,0.0,0.0,0.0
4266,S,-31.0067,0.0,0.0,0.0
7266,Zr,-31.0067,0.0,0.0,0.0
7265,Zr,-30.9869,0.0,0.0,0.0
4265,S,-30.9869,0.0,0.0,0.0
1265,Ba,-30.9869,0.0,0.0,0.0
7264,Zr,-30.9672,0.0,0.0,0.0
1264,Ba,-30.9672,0.0,0.0,0.0
4264,S,-30.9672,0.0,0.0,0.0
4263,S,-30.9474,0.0,0.0,0.0
7263,Zr,-30.9474,0.0,0.0,0.0
1263,Ba,-30.9474,0.0,0.0,0.0
4262,S,-30.9277,0.0,0.0,0.0
1262,Ba,-30.9277,0.0,0.0,0.0
7262,Zr,-30.9277,0.0,0.0,0.0
4261,S,-30.9079,0.0,0.0,0.0
1261,Ba,-30.9079,0.0,0.0,0.0
7261,Zr,-30.9079,0.0,0.0,0.0
4260,S,-30.8882,0.0,0.0,0.0
1260,Ba,-30.8882,0.0,0.0,0.0
7260,Zr,-30.8882,0.0,0.0,0.0
1259,Ba,-30.8684,0.0,0.0,0.0
7259,Zr,-30.8684,0.0,0.0,0.0
4259,S,-30.8684,0.0,0.0,0.0
7258,Zr,-30.8487,0.0,0.0,0.0
1258,Ba,-30.8487,0.0,0.0,0.0
4258,S,-30.8487,0.0,0.0,0.0
1257,Ba,-30.829,0.0,0.0,0.0
4257,S,-30.829,0.0,0.0,0.0
7257,Zr,-30.829,0.0,0.0,0.0
4256,S,-30.8092,0.0,0.0,0.0
7256,Zr,-30.8092,0.0,0.0,0.0
1256,Ba,-30.8092,0.0,0.0,0.0
1255,Ba,-30.7895,0.0,0.0,0.0
4255,S,-30.7895,0.0,0.0,0.0
7255,Zr,-30.7895,0.0,0.0,0.0
7254,Zr,-30.7697,0.0,0.0,0.0
4254,S,-30.7697,0.0,0.0,0.0
1254,Ba,-30.7697,0.0,0.0,0.0
1253,Ba,-30.75,0.0,0.0,0.0
7253,Zr,-30.75,0.0,0.0,0.0
4253,S,-30.75,0.0,0.0,0.0
1252,Ba,-30.7302,0.0,0.0,0.0
7252,Zr,-30.7302,0.0,0.0,0.0
4252,S,-30.7302,0.0,0.0,0.0
7251,Zr,-30.7105,0.0,0.0,0.0
4251,S,-30.7105,0.0,0.0,0.0
1251,Ba,-30.7105,0.0,0.0,0.0
1250,Ba,-30.6907,0.0,0.0,0.0
7250,Zr,-30.6907,0.0,0.0,0.0
4250,S,-30.6907,0.0,0.0,0.0
4249,S,-30.671,0.0,0.0,0.0
1249,Ba,-30.671,0.0,0.0,0.0
7249,Zr,-30.671,0.0,0.0,0.0
7248,Zr,-30.6513,0.0,0.0,0.0
4248,S,-30.6513,0.0,0.0,0.0
1248,Ba,-30.6513,0.0,0.0,0.0
7247,Zr,-30.6315,0.0,0.0,0.0
4247,S,-30.6315,0.0,0.0,0.0
1247,Ba,-30.6315,0.0,0.0,0.0
7246,Zr,-30.6118,0.0,0.0,0.0
4246,S,-30.6118,0.0,0.0,0.0
1246,Ba,-30.6118,0.0,0.0,0.0
4245,S,-30.592,0.0,0.0,0.0
7245,Zr,-30.592,0.0,0.0,0.0
1245,Ba,-30.592,0.0,0.0,0.0
4244,S,-30.5723,0.0,0.0,0.0
1244,Ba,-30.5723,0.0,0.0,0.0
7244,Zr,-30.5723,0.0,0.0,0.0
7243,Zr,-30.5525,0.0,0.0,0.0
4243,S,-30.5525,0.0,0.0,0.0
1243,Ba,-30.5525,0.0,0.0,0.0
4242,S,-30.5328,0.0,0.0,0.0
1242,Ba,-30.5328,0.0,0.0,0.0
7242,Zr,-30.5328,0.0,0.0,0.0
7241,Zr,-30.5131,0.0,0.0,0.0
1241,Ba,-30.5131,0.0,0.0,0.0
4241,S,-30.5131,0.0,0.0,0.0
4240,S,-30.4933,0.0,0.0,0.0
1240,Ba,-30.4933,0.0,0.0,0.0
7240,Zr,-30.4933,0.0,0.0,0.0
4239,S,-30.4736,0.0,0.0,0.0
7239,Zr,-30.4736,0.0,0.0,0.0
1239,Ba,-30.4736,0.0,0.0,0.0
7238,Zr,-30.4538,0.0,0.0,0.0
1238,Ba,-30.4538,0.0,0.0,0.0
4238,S,-30.4538,0.0,0.0,0.0
1237,Ba,-30.4341,0.0,0.0,0.0
7237,Zr,-30.4341,0.0,0.0,0.0
4237,S,-30.4341,0.0,0.0,0.0
1236,Ba,-30.4143,0.0,0.0,0.0
4236,S,-30.4143,0.0,0.0,0.0
7236,Zr,-30.4143,0.0,0.0,0.0
7235,Zr,-30.3946,0.0,0.0,0.0
4235,S,-30.3946,0.0,0.0,0.0
1235,Ba,-30.3946,0.0,0.0,0.0
1234,Ba,-30.3748,0.0,0.0,0.0
4234,S,-30.3748,0.0,0.0,0.0
7234,Zr,-30.3748,0.0,0.0,0.0
7233,Zr,-30.3551,0.0,0.0,0.0
4233,S,-30.3551,0.0,0.0,0.0
1233,Ba,-30.3551,0.0,0.0,0.0
4232,S,-30.3354,0.0,0.0,0.0
1232,Ba,-30.3354,0.0,0.0,0.0
7232,Zr,-30.3354,0.0,0.0,0.0
7231,Zr,-30.3156,0.0,0.0,0.0
4231,S,-30.3156,0.0,0.0,0.0
1231,Ba,-30.3156,0.0,0.0,0.0
7230,Zr,-30.2959,0.0,0.0,0.0
4230,S,-30.2959,0.0,0.0,0.0
1230,Ba,-30.2959,0.0,0.0,0.0
1229,Ba,-30.2761,0.0,0.0,0.0
4229,S,-30.2761,0.0,0.0,0.0
7229,Zr,-30.2761,0.0,0.0,0.0
1228,Ba,-30.2564,0.0,0.0,0.0
7228,Zr,-30.2564,0.0,0.0,0.0
4228,S,-30.2564,0.0,0.0,0.0
1227,Ba,-30.2366,0.0,0.0,0.0
7227,Zr,-30.2366,0.0,0.0,0.0
4227,S,-30.2366,0.0,0.0,0.0
4226,S,-30.2169,0.0,0.0,0.0
7226,Zr,-30.2169,0.0,0.0,0.0
1226,Ba,-30.2169,0.0,0.0,0.0
7225,Zr,-30.1972,0.0,0.0,0.0
1225,Ba,-30.1972,0.0,0.0,0.0
4225,S,-30.1972,0.0,0.0,0.0
1224,Ba,-30.1774,0.0,0.0,0.0
4224,S,-30.1774,0.0,0.0,0.0
7224,Zr,-30.1774,0.0,0.0,0.0
1223,Ba,-30.1577,0.0,0.0,0.0
4223,S,-30.1577,0.0,0.0,0.0
7223,Zr,-30.1577,0.0,0.0,0.0
1222,Ba,-30.1379,0.0,0.0,0.0
7222,Zr,-30.1379,0.0,0.0,0.0
4222,S,-30.1379,0.0,0.0,0.0
1221,Ba,-30.1182,0.0,0.0,0.0
4221,S,-30.1182,0.0,0.0,0.0
7221,Zr,-30.1182,0.0,0.0,0.0
1220,Ba,-30.0984,0.0,0.0,0.0
4220,S,-30.0984,0.0,0.0,0.0
7220,Zr,-30.0984,0.0,0.0,0.0
1219,Ba,-30.0787,0.0,0.0,0.0
4219,S,-30.0787,0.0,0.0,0.0
7219,Zr,-30.0787,0.0,0.0,0.0
1218,Ba,-30.0589,0.0,0.0,0.0
4218,S,-30.0589,0.0,0.0,0.0
7218,Zr,-30.0589,0.0,0.0,0.0
7217,Zr,-30.0392,0.0,0.0,0.0
1217,Ba,-30.0392,0.0,0.0,0.0
4217,S,-30.0392,0.0,0.0,0.0
4216,S,-30.0195,0.0,0.0,0.0
1216,Ba,-30.0195,0.0,0.0,0.0
7216,Zr,-30.0195,0.0,0.0,0.0
7164,Zr,-29.9997,0.0,0.0,0.0
4164,S,-29.9997,0.0,0.0,0.0
1164,Ba,-29.9997,0.0,0.0,0.0
1163,Ba,-29.98,0.0,0.0,0.0
7163,Zr,-29.98,0.0,0.0,0.0
4163,S,-29.98,0.0,0.0,0.0
4162,S,-29.9602,0.0,0.0,0.0
1162,Ba,-29.9602,0.0,0.0,0.0
7162,Zr,-29.9602,0.0,0.0,0.0
1161,Ba,-29.9405,0.0,0.0,0.0
4161,S,-29.9405,0.0,0.0,0.0
7161,Zr,-29.9405,0.0,0.0,0.0
4160,S,-29.9207,0.0,0.0,0.0
7160,Zr,-29.9207,0.0,0.0,0.0
1160,Ba,-29.9207,0.0,0.0,0.0
4159,S,-29.901,0.0,0.0,0.0
7159,Zr,-29.901,0.0,0.0,0.0
1159,Ba,-29.901,0.0,0.0,0.0
4158,S,-29.8812,0.0,0.0,0.0
7158,Zr,-29.8812,0.0,0.0,0.0
1158,Ba,-29.8812,0.0,0.0,0.0
1157,Ba,-29.8615,0.0,0.0,0.0
4157,S,-29.8615,0.0,0.0,0.0
7157,Zr,-29.8615,0.0,0.0,0.0
4156,S,-29.8418,0.0,0.0,0.0
7156,Zr,-29.8418,0.0,0.0,0.0
1156,Ba,-29.8418,0.0,0.0,0.0
7155,Zr,-29.822,0.0,0.0,0.0
4155,S,-29.822,0.0,0.0,0.0
1155,Ba,-29.822,0.0,0.0,0.0
1154,Ba,-29.8023,0.0,0.0,0.0
7154,Zr,-29.8023,0.0,0.0,0.0
4154,S,-29.8023,0.0,0.0,0.0
1153,Ba,-29.7825,0.0,0.0,0.0
7153,Zr,-29.7825,0.0,0.0,0.0
4153,S,-29.7825,0.0,0.0,0.0
1152,Ba,-29.7628,0.0,0.0,0.0
7152,Zr,-29.7628,0.0,0.0,0.0
4152,S,-29.7628,0.0,0.0,0.0
7151,Zr,-29.743,0.0,0.0,0.0
4151,S,-29.743,0.0,0.0,0.0
1151,Ba,-29.743,0.0,0.0,0.0
4150,S,-29.7233,0.0,0.0,0.0
1150,Ba,-29.7233,0.0,0.0,0.0
7150,Zr,-29.7233,0.0,0.0,0.0
1149,Ba,-29.7036,0.0,0.0,0.0
7149,Zr,-29.7036,0.0,0.0,0.0
4149,S,-29.7036,0.0,0.0,0.0
1148,Ba,-29.6838,0.0,0.0,0.0
4148,S,-29.6838,0.0,0.0,0.0
7148,Zr,-29.6838,0.0,0.0,0.0
1147,Ba,-29.6641,0.0,0.0,0.0
7147,Zr,-29.6641,0.0,0.0,0.0
4147,S,-29.6641,0.0,0.0,0.0
4146,S,-29.6443,0.0,0.0,0.0
1146,Ba,-29.6443,0.0,0.0,0.0
7146,Zr,-29.6443,0.0,0.0,0.0
1145,Ba,-29.6246,0.0,0.0,0.0
4145,S,-29.6246,0.0,0.0,0.0
7145,Zr,-29.6246,0.0,0.0,0.0
7144,Zr,-29.6048,0.0,0.0,0.0
1144,Ba,-29.6048,0.0,0.0,0.0
4144,S,-29.6048,0.0,0.0,0.0
1143,Ba,-29.5851,0.0,0.0,0.0
4143,S,-29.5851,0.0,0.0,0.0
7143,Zr,-29.5851,0.0,0.0,0.0
7142,Zr,-29.5653,0.0,0.0,0.0
1142,Ba,-29.5653,0.0,0.0,0.0
4142,S,-29.5653,0.0,0.0,0.0
7141,Zr,-29.5456,0.0,0.0,0.0
1141,Ba,-29.5456,0.0,0.0,0.0
4141,S,-29.5456,0.0,0.0,0.0
4140,S,-29.5259,0.0,0.0,0.0
1140,Ba,-29.5259,0.0,0.0,0.0
7140,Zr,-29.5259,0.0,0.0,0.0
4139,S,-29.5061,0.0,0.0,0.0
7139,Zr,-29.5061,0.0,0.0,0.0
1139,Ba,-29.5061,0.0,0.0,0.0
7138,Zr,-29.4864,0.0,0.0,0.0
1138,Ba,-29.4864,0.0,0.0,0.0
4138,S,-29.4864,0.0,0.0,0.0
4137,S,-29.4666,0.0,0.0,0.0
7137,Zr,-29.4666,0.0,0.0,0.0
1137,Ba,-29.4666,0.0,0.0,0.0
1136,Ba,-29.4469,0.0,0.0,0.0
4136,S,-29.4469,0.0,0.0,0.0
7136,Zr,-29.4469,0.0,0.0,0.0
4135,S,-29.4271,0.0,0.0,0.0
7135,Zr,-29.4271,0.0,0.0,0.0
1135,Ba,-29.4271,0.0,0.0,0.0
7134,Zr,-29.4074,0.0,0.0,0.0
1134,Ba,-29.4074,0.0,0.0,0.0
4134,S,-29.4074,0.0,0.0,0.0
1133,Ba,-29.3877,0.0,0.0,0.0
7133,Zr,-29.3877,0.0,0.0,0.0
4133,S,-29.3877,0.0,0.0,0.0
4132,S,-29.3679,0.0,0.0,0.0
7132,Zr,-29.3679,0.0,0.0,0.0
1132,Ba,-29.3679,0.0,0.0,0.0
7131,Zr,-29.3482,0.0,0.0,0.0
1131,Ba,-29.3482,0.0,0.0,0.0
4131,S,-29.3482,0.0,0.0,0.0
7130,Zr,-29.3284,0.0,0.0,0.0
1130,Ba,-29.3284,0.0,0.0,0.0
4130,S,-29.3284,0.0,0.0,0.0
1129,Ba,-29.3087,0.0,0.0,0.0
7129,Zr,-29.3087,0.0,0.0,0.0
4129,S,-29.3087,0.0,0.0,0.0
4128,S,-29.2889,0.0,0.0,0.0
1128,Ba,-29.2889,0.0,0.0,0.0
7128,Zr,-29.2889,0.0,0.0,0.0
4127,S,-29.2692,0.0,0.0,0.0
1127,Ba,-29.2692,0.0,0.0,0.0
7127,Zr,-29.2692,0.0,0.0,0.0
1126,Ba,-29.2494,0.0,0.0,0.0
4126,S,-29.2494,0.0,0.0,0.0
7126,Zr,-29.2494,0.0,0.0,0.0
4125,S,-29.2297,0.0,0.0,0.0
7125,Zr,-29.2297,0.0,0.0,0.0
1125,Ba,-29.2297,0.0,0.0,0.0
7124,Zr,-29.21,0.0,0.0,0.0
1124,Ba,-29.21,0.0,0.0,0.0
4124,S,-29.21,0.0,0.0,0.0
4123,S,-29.1902,0.0,0.0,0.0
7123,Zr,-29.1902,0.0,0.0,0.0
1123,Ba,-29.1902,0.0,0.0,0.0
4122,S,-29.1705,0.0,0.0,0.0
7122,Zr,-29.1705,0.0,0.0,0.0
1122,Ba,-29.1705,0.0,0.0,0.0
4121,S,-29.1507,0.0,0.0,0.0
1121,Ba,-29.1507,0.0,0.0,0.0
7121,Zr,-29.1507,0.0,0.0,0.0
4120,S,-29.131,0.0,0.0,0.0
1120,Ba,-29.131,0.0,0.0,0.0
7120,Zr,-29.131,0.0,0.0,0.0
7119,Zr,-29.1112,0.0,0.0,0.0
4119,S,-29.1112,0.0,0.0,0.0
1119,Ba,-29.1112,0.0,0.0,0.0
1118,Ba,-29.0915,0.0,0.0,0.0
4118,S,-29.0915,0.0,0.0,0.0
7118,Zr,-29.0915,0.0,0.0,0.0
4117,S,-29.0717,0.0,0.0,0.0
7117,Zr,-29.0717,0.0,0.0,0.0
1117,Ba,-29.0717,0.0,0.0,0.0
4116,S,-29.052,0.0,0.0,0.0
1116,Ba,-29.052,0.0,0.0,0.0
7116,Zr,-29.052,0.0,0.0,0.0
1115,Ba,-29.0323,0.0,0.0,0.0
4115,S,-29.0323,0.0,0.0,0.0
7115,Zr,-29.0323,0.0,0.0,0.0
4114,S,-29.0125,0.0,0.0,0.0
7114,Zr,-29.0125,0.0,0.0,0.0
1114,Ba,-29.0125,0.0,0.0,0.0
4113,S,-28.9928,0.0,0.0,0.0
1113,Ba,-28.9928,0.0,0.0,0.0
7113,Zr,-28.9928,0.0,0.0,0.0
7112,Zr,-28.973,0.0,0.0,0.0
1112,Ba,-28.973,0.0,0.0,0.0
4112,S,-28.973,0.0,0.0,0.0
7111,Zr,-28.9533,0.0,0.0,0.0
1111,Ba,-28.9533,0.0,0.0,0.0
4111,S,-28.9533,0.0,0.0,0.0
7110,Zr,-28.9335,0.0,0.0,0.0
1110,Ba,-28.9335,0.0,0.0,0.0
4110,S,-28.9335,0.0,0.0,0.0
7109,Zr,-28.9138,0.0,0.0,0.0
1109,Ba,-28.9138,0.0,0.0,0.0
4109,S,-28.9138,0.0,0.0,0.0
7108,Zr,-28.8941,0.0,0.0,0.0
4108,S,-28.8941,0.0,0.0,0.0
1108,Ba,-28.8941,0.0,0.0,0.0
4107,S,-28.8743,0.0,0.0,0.0
1107,Ba,-28.8743,0.0,0.0,0.0
7107,Zr,-28.8743,0.0,0.0,0.0
7106,Zr,-28.8546,0.0,0.0,0.0
1106,Ba,-28.8546,0.0,0.0,0.0
4106,S,-28.8546,0.0,0.0,0.0
4105,S,-28.8348,0.0,0.0,0.0
7105,Zr,-28.8348,0.0,0.0,0.0
1105,Ba,-28.8348,0.0,0.0,0.0
4104,S,-28.8151,0.0,0.0,0.0
1104,Ba,-28.8151,0.0,0.0,0.0
7104,Zr,-28.8151,0.0,0.0,0.0
7103,Zr,-28.7953,0.0,0.0,0.0
1103,Ba,-28.7953,0.0,0.0,0.0
4103,S,-28.7953,0.0,0.0,0.0
7102,Zr,-28.7756,0.0,0.0,0.0
1102,Ba,-28.7756,0.0,0.0,0.0
4102,S,-28.7756,0.0,0.0,0.0
7101,Zr,-28.7558,0.0,0.0,0.0
1101,Ba,-28.7558,0.0,0.0,0.0
4101,S,-28.7558,0.0,0.0,0.0
7100,Zr,-28.7361,0.0,0.0,0.0
1100,Ba,-28.7361,0.0,0.0,0.0
4100,S,-28.7361,0.0,0.0,0.0
7099,Zr,-28.7164,0.0,0.0,0.0
1099,Ba,-28.7164,0.0,0.0,0.0
4099,S,-28.7164,0.0,0.0,0.0
7098,Zr,-28.6966,0.0,0.0,0.0
4098,S,-28.6966,0.0,0.0,0.0
1098,Ba,-28.6966,0.0,0.0,0.0
4097,S,-28.6769,0.0,0.0,0.0
7097,Zr,-28.6769,0.0,0.0,0.0
1097,Ba,-28.6769,0.0,0.0,0.0
7096,Zr,-28.6571,0.0,0.0,0.0
1096,Ba,-28.6571,0.0,0.0,0.0
4096,S,-28.6571,0.0,0.0,0.0
1095,Ba,-28.6374,0.0,0.0,0.0
4095,S,-28.6374,0.0,0.0,0.0
7095,Zr,-28.6374,0.0,0.0,0.0
7094,Zr,-28.6176,0.0,0.0,0.0
4094,S,-28.6176,0.0,0.0,0.0
1094,Ba,-28.6176,0.0,0.0,0.0
1093,Ba,-28.5979,0.0,0.0,0.0
4093,S,-28.5979,0.0,0.0,0.0
7093,Zr,-28.5979,0.0,0.0,0.0
1092,Ba,-28.5781,0.0,0.0,0.0
4092,S,-28.5781,0.0,0.0,0.0
7092,Zr,-28.5781,0.0,0.0,0.0
7091,Zr,-28.5584,0.0,0.0,0.0
4091,S,-28.5584,0.0,0.0,0.0
1091,Ba,-28.5584,0.0,0.0,0.0
1090,Ba,-28.5387,0.0,0.0,0.0
7090,Zr,-28.5387,0.0,0.0,0.0
4090,S,-28.5387,0.0,0.0,0.0
1089,Ba,-28.5189,0.0,0.0,0.0
7089,Zr,-28.5189,0.0,0.0,0.0
4089,S,-28.5189,0.0,0.0,0.0
7088,Zr,-28.4992,0.0,0.0,0.0
4088,S,-28.4992,0.0,0.0,0.0
1088,Ba,-28.4992,0.0,0.0,0.0
7087,Zr,-28.4794,0.0,0.0,0.0
4087,S,-28.4794,0.0,0.0,0.0
1087,Ba,-28.4794,0.0,0.0,0.0
